id,name,code,account_type,reconcile
pcg_7135,Variation des en-cours de productions de services,713500,income,FALSE
pcg_714,Variation de stocks de produits,714000,income,FALSE
pcg_721,Production immobilisée d'actif incorporel,721000,income,FALSE
pcg_722,Production immobilisée d'actif corporel,722000,income,FALSE
pcg_741,Subvention d'équilibre,741000,income,FALSE
pcg_748,Autres subventions d'exploitation,748000,income,FALSE
pcg_751,"Redevances pour concessions, brevets, licences, logiciels et valeurs similaires",751000,income,FALSE
pcg_752,Plus-values sur cessions d’actifs non courants,752000,income,FALSE
pcg_753,Jetons de présence et rémunérations d'administrateurs ou de gérant,753000,income,FALSE
pcg_754,Quotes-parts de subventions d’investissement virées au résultat de l’exercice,754000,income,FALSE
pcg_755,Quote-part de résultat sur opérations faites en commun,755000,income,FALSE
pcg_756,"Libéralités perçues, rentrées sur créances amorties",756000,income,FALSE
pcg_757,Produits exceptionnels sur opérations de gestion,757000,income,FALSE
pcg_758,Autres produits de gestion courante,758000,income,FALSE
pcg_7611,Revenus des titres de participation,761100,income,FALSE
pcg_7616,Revenus sur les autres formes de participation,761600,income,FALSE
pcg_7617,Revenus des créances rattachées à des participation,761700,income,FALSE
pcg_7621,Revenus des titres immobilisés,762100,income,FALSE
pcg_7626,Revenus des prêts,762600,income,FALSE
pcg_7627,Revenus des créances immobilisées,762700,income,FALSE
pcg_763,Revenus des autres créances,763000,income,FALSE
pcg_764,Revenus et plus values des valeurs mobilières de placement,764000,income,FALSE
pcg_765,Escomptes obtenus,765000,income_other,FALSE
pcg_766,Gains de change,766000,income,FALSE
pcg_767,Produits nets sur cessions de valeurs mobilières de placement,767000,income,FALSE
pcg_768,Autres produits financiers,768000,income,FALSE
pcg_7811,Reprises sur amortissements des immobilisations,781100,income,FALSE
pcg_7815,Reprises sur provisions pour charges,781500,income,FALSE
pcg_7816,Reprises sur pertes de valeur des immobilisations incorporelles et corporelles,781600,income,FALSE
pcg_785,Reprise d'exploitation  - actifs courants,785000,income,FALSE
pcg_786,Reprises financières,786000,income,FALSE
